account_id,tenant_id,industry,visits,spend,account_age_days,usage_frequency,support_tickets,renewal_days,last_activity_at,converted,opportunity_value,closed_at
acct_03989,tenant_030,manufacturing,1,10994.63,930,13.1,2,165,2025-12-09,0,0.0,
acct_03990,tenant_031,saas,14,9647.09,393,43.7,2,228,2025-12-07,0,0.0,
acct_03991,tenant_032,manufacturing,9,14302.03,295,59.8,1,95,2025-12-15,0,0.0,
acct_03992,tenant_033,saas,6,1969.28,192,55.6,0,53,2026-01-01,1,2691.66,2026-02-24
acct_03993,tenant_034,retail,3,3041.36,150,44.7,2,30,2025-12-12,0,0.0,
acct_03994,tenant_035,saas,9,11150.29,36,68.7,0,237,2025-12-19,1,6491.88,2026-03-03
acct_03995,tenant_036,saas,3,3854.89,147,22.0,2,62,2025-12-12,0,0.0,
acct_03996,tenant_000,manufacturing,19,11149.25,314,100.0,0,261,2025-12-28,1,11595.13,2026-01-07
acct_03997,tenant_001,finance,11,4180.7,492,57.7,1,158,2026-01-05,1,7274.89,2026-01-30
acct_03998,tenant_002,manufacturing,17,26157.46,651,57.3,2,236,2025-12-15,1,82796.24,2026-01-21
acct_03999,tenant_003,healthcare,4,4378.15,450,23.6,1,62,2025-12-22,0,0.0,
acct_04000,tenant_004,healthcare,15,15169.46,668,79.2,0,273,2025-12-31,1,9520.4,2026-01-09
acct_04001,tenant_005,saas,9,5128.36,185,41.3,0,233,2026-01-04,1,4747.41,2026-02-25
acct_04002,tenant_006,healthcare,16,35790.06,288,84.1,0,97,2025-12-14,1,19599.71,2026-02-24
acct_04003,tenant_007,saas,3,7830.06,686,22.0,1,86,2025-12-21,0,0.0,
acct_04004,tenant_008,manufacturing,4,2505.98,199,43.1,3,257,2025-12-18,0,0.0,
acct_04005,tenant_009,manufacturing,4,5534.14,734,19.7,1,321,2025-12-17,0,0.0,
acct_04006,tenant_010,saas,2,6416.3,483,0.0,1,307,2025-12-27,0,0.0,
acct_04007,tenant_011,manufacturing,5,1865.16,123,16.0,0,173,2026-01-02,0,0.0,
acct_04008,tenant_012,retail,13,4799.21,510,70.6,0,106,2026-01-01,1,9130.98,2026-02-04
acct_04009,tenant_013,retail,14,9185.86,106,54.5,2,157,2025-12-13,0,0.0,
acct_04010,tenant_014,retail,13,8981.75,150,51.0,1,50,2025-12-28,0,0.0,
acct_04011,tenant_015,healthcare,9,12468.92,292,62.5,1,229,2025-12-08,1,8128.05,2026-01-25
acct_04012,tenant_016,retail,8,4646.76,771,32.6,4,109,2025-12-13,0,0.0,
acct_04013,tenant_017,saas,5,1133.49,140,0.0,2,106,2025-12-14,0,0.0,
acct_04014,tenant_018,saas,24,41839.43,308,91.7,0,198,2025-12-29,1,37646.23,2026-02-24
acct_04015,tenant_019,retail,6,4924.34,176,44.8,0,147,2025-12-15,0,0.0,
acct_04016,tenant_020,saas,22,38490.37,462,84.3,0,240,2025-12-09,1,41695.12,2026-03-30
acct_04017,tenant_021,manufacturing,10,28935.23,316,73.2,1,88,2025-12-19,1,31365.79,2026-03-19
acct_04018,tenant_022,saas,6,5209.64,398,36.9,1,361,2025-12-11,0,0.0,
acct_04019,tenant_023,saas,4,10885.58,620,70.7,1,338,2025-12-12,1,8778.77,2026-04-01
acct_04020,tenant_024,saas,8,2366.94,197,33.7,3,202,2025-12-12,0,0.0,
acct_04021,tenant_025,saas,17,17037.53,154,89.8,0,281,2026-01-03,1,30290.03,2026-01-21
acct_04022,tenant_026,saas,17,13288.35,265,76.5,1,286,2025-12-18,1,34045.6,2026-01-13
acct_04023,tenant_027,finance,12,3918.91,303,33.6,1,309,2025-12-25,0,0.0,
acct_04024,tenant_028,healthcare,8,27911.77,2000,47.4,0,164,2025-12-19,0,0.0,
acct_04025,tenant_029,finance,3,5987.45,561,30.8,1,12,2025-12-21,1,6174.21,2026-02-03
acct_04026,tenant_030,retail,4,16941.08,161,45.3,1,169,2025-12-22,0,0.0,
acct_04027,tenant_031,healthcare,6,4471.4,518,28.4,1,71,2025-12-31,0,0.0,
acct_04028,tenant_032,finance,2,4649.27,906,0.0,1,341,2025-12-19,0,0.0,
acct_04029,tenant_033,manufacturing,8,3385.69,1023,31.6,3,248,2025-12-15,0,0.0,
acct_04030,tenant_034,manufacturing,22,37060.96,149,87.0,0,22,2025-12-28,1,50477.46,2026-03-31
acct_04031,tenant_035,manufacturing,3,3444.34,330,22.6,1,202,2025-12-26,0,0.0,
acct_04032,tenant_036,manufacturing,11,8665.55,529,76.8,0,83,2025-12-19,1,16680.73,2026-02-13
acct_04033,tenant_000,finance,11,4601.37,91,25.1,1,184,2025-12-11,0,0.0,
acct_04034,tenant_001,manufacturing,6,4424.25,444,60.1,1,85,2025-12-28,0,0.0,
acct_04035,tenant_002,saas,11,8941.93,918,59.0,0,314,2025-12-09,0,0.0,
acct_04036,tenant_003,healthcare,7,4390.07,141,51.7,1,23,2025-12-14,0,0.0,
acct_04037,tenant_004,saas,8,6085.14,338,25.6,1,28,2025-12-28,0,0.0,
acct_04038,tenant_005,finance,7,2790.12,158,59.4,2,122,2025-12-25,1,7647.11,2026-02-09
acct_04039,tenant_006,healthcare,4,6500.48,893,26.4,2,178,2026-01-05,0,0.0,
acct_04040,tenant_007,healthcare,9,1968.97,232,39.4,2,10,2025-12-13,0,0.0,
acct_04041,tenant_008,saas,15,25454.1,582,75.7,3,361,2025-12-28,0,0.0,
acct_04042,tenant_009,healthcare,6,2136.07,104,21.7,0,138,2025-12-24,0,0.0,
acct_04043,tenant_010,finance,15,8611.94,175,41.6,0,222,2025-12-12,1,13944.69,2026-02-15
acct_04044,tenant_011,saas,12,26582.89,787,63.3,1,110,2025-12-12,1,25427.94,2026-01-14
acct_04045,tenant_012,healthcare,8,6091.35,239,61.3,1,285,2025-12-07,0,0.0,
acct_04046,tenant_013,healthcare,6,2236.33,108,34.9,2,115,2026-01-05,0,0.0,
acct_04047,tenant_014,saas,5,2615.59,86,31.0,0,121,2025-12-17,0,0.0,
acct_04048,tenant_015,retail,14,6716.95,195,72.8,0,83,2026-01-01,0,0.0,
acct_04049,tenant_016,saas,9,6927.82,260,41.9,1,245,2025-12-23,1,6453.66,2026-03-02
acct_04050,tenant_017,saas,8,5236.24,81,54.4,2,352,2025-12-19,0,0.0,
acct_04051,tenant_018,manufacturing,10,10268.03,140,72.1,2,100,2025-12-11,0,0.0,
acct_04052,tenant_019,finance,7,6526.88,82,53.7,2,120,2025-12-07,0,0.0,
acct_04053,tenant_020,finance,8,13677.52,174,39.9,1,62,2026-01-02,1,15420.39,2026-02-13
acct_04054,tenant_021,healthcare,2,1136.73,215,15.5,2,86,2026-01-05,0,0.0,
acct_04055,tenant_022,finance,16,27344.82,159,91.9,0,349,2025-12-23,1,40971.66,2026-03-28
acct_04056,tenant_023,finance,6,2623.69,78,10.5,2,166,2025-12-14,0,0.0,
acct_04057,tenant_024,saas,16,55793.01,511,87.8,2,335,2025-12-08,1,184804.65,2026-01-25
acct_04058,tenant_025,finance,2,5943.56,240,18.5,4,182,2025-12-31,0,0.0,
acct_04059,tenant_026,saas,6,6266.48,846,48.7,2,11,2025-12-27,1,16566.96,2026-02-14
acct_04060,tenant_027,healthcare,6,1111.76,68,31.1,0,23,2026-01-01,1,1100.94,2026-01-17
acct_04061,tenant_028,healthcare,5,12516.26,784,27.8,4,53,2025-12-21,0,0.0,
acct_04062,tenant_029,retail,8,10601.05,805,43.1,2,127,2026-01-04,0,0.0,
acct_04063,tenant_030,retail,5,5557.55,165,44.0,2,169,2026-01-05,0,0.0,
acct_04064,tenant_031,retail,6,2977.17,577,32.1,0,153,2026-01-05,0,0.0,
acct_04065,tenant_032,retail,14,8288.13,1143,70.3,0,217,2025-12-22,1,8857.08,2026-01-16
acct_04066,tenant_033,retail,3,1845.86,167,40.0,2,273,2026-01-04,0,0.0,
acct_04067,tenant_034,retail,4,3064.92,367,43.0,2,232,2025-12-28,0,0.0,
acct_04068,tenant_035,healthcare,13,24484.49,862,69.8,0,170,2025-12-29,1,22589.78,2026-02-22
acct_04069,tenant_036,retail,2,941.12,147,15.9,2,333,2025-12-24,0,0.0,
acct_04070,tenant_000,manufacturing,4,8412.72,106,60.9,0,193,2026-01-04,0,0.0,
acct_04071,tenant_001,healthcare,3,1032.3,139,0.0,7,88,2025-12-29,0,0.0,
acct_04072,tenant_002,saas,29,99074.9,648,100.0,0,139,2025-12-15,1,75038.64,2026-01-24
acct_04073,tenant_003,retail,11,6465.23,317,53.4,2,235,2025-12-19,0,0.0,
acct_04074,tenant_004,finance,7,2740.51,116,58.3,1,326,2025-12-17,0,0.0,
acct_04075,tenant_005,saas,4,5511.31,568,25.9,1,3,2025-12-27,1,5235.01,2026-03-30
acct_04076,tenant_006,manufacturing,3,3878.46,397,20.5,2,123,2025-12-12,0,0.0,
acct_04077,tenant_007,retail,17,8549.04,223,70.1,1,239,2025-12-16,0,0.0,
acct_04078,tenant_008,manufacturing,29,10833.23,172,100.0,1,298,2025-12-08,1,11776.66,2026-01-27
acct_04079,tenant_009,manufacturing,14,22426.19,445,78.6,0,82,2025-12-10,1,31718.22,2026-03-30
acct_04080,tenant_010,retail,5,1974.16,343,37.0,3,340,2025-12-18,0,0.0,
acct_04081,tenant_011,finance,5,12978.88,1013,62.3,0,268,2025-12-31,1,30850.17,2026-03-13
acct_04082,tenant_012,saas,10,17432.33,433,57.7,0,208,2025-12-30,1,22099.83,2026-03-23
acct_04083,tenant_013,manufacturing,15,5796.05,228,46.3,1,344,2025-12-31,0,0.0,
acct_04084,tenant_014,manufacturing,9,2014.88,107,40.1,0,93,2025-12-08,0,0.0,
acct_04085,tenant_015,saas,3,826.6,34,6.6,1,293,2025-12-16,0,0.0,
acct_04086,tenant_016,finance,8,13053.99,699,43.6,0,228,2025-12-22,1,50625.96,2026-02-15
acct_04087,tenant_017,retail,16,4517.64,520,60.5,0,135,2025-12-23,0,0.0,
acct_04088,tenant_018,saas,13,11146.94,263,82.2,1,250,2025-12-14,1,9165.28,2026-01-20
acct_04089,tenant_019,saas,7,16568.11,156,51.4,1,116,2025-12-26,1,13234.98,2026-02-26
acct_04090,tenant_020,manufacturing,9,5268.18,365,54.7,3,277,2025-12-16,0,0.0,
acct_04091,tenant_021,finance,7,5601.88,699,60.9,0,105,2025-12-28,1,4914.68,2026-03-16
acct_04092,tenant_022,saas,14,15151.27,373,60.3,1,15,2026-01-03,0,0.0,
acct_04093,tenant_023,healthcare,6,4353.5,363,19.4,4,344,2025-12-22,0,0.0,
acct_04094,tenant_024,retail,7,2966.94,402,21.3,4,53,2026-01-04,0,0.0,
acct_04095,tenant_025,retail,13,6421.85,225,82.3,1,276,2025-12-30,0,0.0,
acct_04096,tenant_026,healthcare,8,3049.39,331,62.1,0,321,2025-12-07,0,0.0,
acct_04097,tenant_027,healthcare,8,14563.86,284,42.0,2,320,2025-12-18,0,0.0,
acct_04098,tenant_028,manufacturing,12,9345.95,221,75.0,1,199,2025-12-21,0,0.0,
acct_04099,tenant_029,retail,8,4086.79,266,42.0,1,203,2025-12-14,0,0.0,
acct_04100,tenant_030,finance,18,23602.0,171,82.9,0,196,2025-12-26,1,21541.05,2026-02-22
acct_04101,tenant_031,healthcare,13,21680.58,486,53.9,2,261,2025-12-20,0,0.0,
acct_04102,tenant_032,retail,1,1386.79,326,0.0,3,135,2025-12-09,0,0.0,
acct_04103,tenant_033,healthcare,11,19178.72,136,65.7,0,192,2025-12-16,0,0.0,
acct_04104,tenant_034,manufacturing,17,41328.1,409,100.0,0,61,2025-12-27,1,53869.69,2026-01-21
acct_04105,tenant_035,finance,17,29411.27,464,64.3,0,135,2025-12-26,1,20905.15,2026-01-25
acct_04106,tenant_036,retail,4,790.01,189,26.7,1,322,2026-01-04,0,0.0,
acct_04107,tenant_000,finance,22,12574.37,100,94.4,0,129,2026-01-03,1,21555.53,2026-02-14
acct_04108,tenant_001,retail,2,1422.12,218,30.2,3,67,2025-12-26,0,0.0,
acct_04109,tenant_002,healthcare,4,8376.26,102,50.3,3,318,2025-12-29,0,0.0,
acct_04110,tenant_003,retail,3,3334.0,546,47.8,1,136,2025-12-12,0,0.0,
acct_04111,tenant_004,finance,7,7615.2,308,29.4,3,124,2025-12-18,0,0.0,
acct_04112,tenant_005,retail,17,6032.29,778,47.7,1,156,2026-01-01,1,6413.07,2026-01-20
acct_04113,tenant_006,finance,4,4783.98,366,22.3,2,164,2025-12-11,0,0.0,
acct_04114,tenant_007,retail,4,2865.43,289,61.7,1,302,2026-01-05,0,0.0,
acct_04115,tenant_008,finance,10,14999.17,334,55.9,1,174,2026-01-02,0,0.0,
acct_04116,tenant_009,retail,3,2539.69,182,36.3,3,215,2025-12-14,0,0.0,
acct_04117,tenant_010,healthcare,19,30401.5,579,76.2,0,95,2025-12-17,1,35685.54,2026-04-02
acct_04118,tenant_011,finance,13,47634.65,751,98.4,0,359,2025-12-11,1,30524.05,2026-01-23
acct_04119,tenant_012,manufacturing,12,7496.72,484,67.5,1,62,2025-12-11,0,0.0,
acct_04120,tenant_013,healthcare,7,28842.53,1149,62.9,1,143,2025-12-12,1,18706.3,2026-01-13
acct_04121,tenant_014,manufacturing,7,2427.67,91,47.2,0,68,2025-12-10,1,2007.91,2026-02-09
acct_04122,tenant_015,saas,9,18753.26,680,61.0,0,206,2026-01-01,1,39721.45,2026-01-31
acct_04123,tenant_016,retail,9,5272.53,184,33.7,2,73,2025-12-28,0,0.0,
acct_04124,tenant_017,retail,13,7038.17,361,75.2,0,68,2025-12-16,1,15445.46,2026-03-08
acct_04125,tenant_018,finance,11,31903.51,335,55.4,0,149,2025-12-11,1,51036.72,2026-03-18
acct_04126,tenant_019,healthcare,14,34884.49,247,92.7,1,199,2025-12-15,1,27784.86,2026-03-17
acct_04127,tenant_020,retail,9,3099.93,145,41.0,2,79,2025-12-26,0,0.0,
acct_04128,tenant_021,retail,27,10754.39,168,100.0,0,12,2025-12-13,1,29414.77,2026-03-02
acct_04129,tenant_022,manufacturing,9,6294.2,348,51.3,1,343,2025-12-17,0,0.0,
acct_04130,tenant_023,saas,4,2505.06,257,65.6,0,126,2026-01-04,1,3530.58,2026-02-25
acct_04131,tenant_024,saas,3,1747.03,218,11.2,1,21,2025-12-10,0,0.0,
acct_04132,tenant_025,manufacturing,2,10625.77,382,69.0,2,364,2025-12-09,0,0.0,
acct_04133,tenant_026,healthcare,9,2165.43,155,18.4,3,340,2025-12-27,0,0.0,
acct_04134,tenant_027,healthcare,2,6750.42,278,16.1,0,339,2025-12-14,0,0.0,
acct_04135,tenant_028,healthcare,15,6716.94,291,75.5,4,191,2026-01-01,0,0.0,
acct_04136,tenant_029,finance,12,18365.52,497,44.2,5,360,2025-12-09,0,0.0,
acct_04137,tenant_030,saas,6,4321.01,88,54.7,1,113,2025-12-22,1,5622.23,2026-01-27
acct_04138,tenant_031,retail,21,14628.81,512,77.8,1,175,2025-12-24,0,0.0,
acct_04139,tenant_032,finance,5,4590.26,153,32.4,2,186,2025-12-11,0,0.0,
acct_04140,tenant_033,healthcare,9,4642.72,244,30.9,2,50,2025-12-28,0,0.0,
acct_04141,tenant_034,retail,22,6188.37,123,81.8,0,245,2025-12-30,1,5655.09,2026-02-13
acct_04142,tenant_035,finance,7,6454.81,223,38.0,1,258,2025-12-26,0,0.0,
acct_04143,tenant_036,manufacturing,47,21933.89,147,100.0,1,176,2025-12-29,1,10377.1,2026-02-08
acct_04144,tenant_000,healthcare,13,28345.96,1382,72.7,0,128,2025-12-13,1,36499.43,2026-02-06
acct_04145,tenant_001,finance,16,62527.68,447,93.4,0,240,2025-12-27,1,80834.36,2026-01-19
acct_04146,tenant_002,finance,3,3612.78,254,15.1,1,69,2025-12-27,1,4895.87,2026-03-03
acct_04147,tenant_003,retail,13,1876.92,308,21.4,3,27,2025-12-30,0,0.0,
acct_04148,tenant_004,healthcare,6,4463.35,118,39.9,2,242,2025-12-07,0,0.0,
acct_04149,tenant_005,manufacturing,3,2520.16,149,30.6,2,326,2025-12-18,0,0.0,
acct_04150,tenant_006,manufacturing,6,6199.76,272,33.2,2,50,2025-12-09,0,0.0,
acct_04151,tenant_007,manufacturing,8,2654.49,470,53.0,1,178,2025-12-13,0,0.0,
acct_04152,tenant_008,healthcare,6,4033.85,400,40.6,1,271,2025-12-22,0,0.0,
acct_04153,tenant_009,healthcare,2,746.74,238,0.0,6,8,2025-12-18,0,0.0,
acct_04154,tenant_010,retail,10,14628.16,392,75.4,1,286,2025-12-16,0,0.0,
acct_04155,tenant_011,saas,6,5322.85,464,18.4,3,51,2025-12-12,0,0.0,
acct_04156,tenant_012,saas,8,4103.52,109,43.0,4,186,2025-12-12,0,0.0,
acct_04157,tenant_013,saas,9,21470.28,866,60.4,2,125,2025-12-18,1,16641.59,2026-01-10
acct_04158,tenant_014,manufacturing,2,2325.15,644,0.0,3,43,2025-12-14,0,0.0,
acct_04159,tenant_015,saas,5,15183.15,702,58.1,3,96,2025-12-08,1,13127.38,2026-04-01
acct_04160,tenant_016,manufacturing,1,628.1,213,0.0,2,46,2025-12-14,0,0.0,
acct_04161,tenant_017,manufacturing,2,1825.12,365,14.1,5,96,2025-12-16,0,0.0,
acct_04162,tenant_018,retail,12,5240.21,103,54.7,3,158,2025-12-28,0,0.0,
acct_04163,tenant_019,finance,14,7673.76,165,88.0,1,248,2025-12-22,1,12781.85,2026-01-24
acct_04164,tenant_020,manufacturing,2,9432.84,1224,0.0,4,152,2026-01-05,0,0.0,
acct_04165,tenant_021,saas,8,11951.63,603,67.4,1,294,2025-12-13,0,0.0,
acct_04166,tenant_022,saas,4,2279.06,481,4.2,0,233,2025-12-15,0,0.0,
acct_04167,tenant_023,saas,5,3935.71,255,37.5,2,251,2025-12-26,0,0.0,
acct_04168,tenant_024,healthcare,12,5863.22,248,48.9,1,145,2025-12-21,0,0.0,
acct_04169,tenant_025,healthcare,8,10870.21,617,36.2,2,28,2025-12-28,1,15494.3,2026-02-09
acct_04170,tenant_026,retail,3,3999.52,837,68.0,0,137,2025-12-24,0,0.0,
acct_04171,tenant_027,saas,6,4310.48,86,24.3,1,229,2025-12-08,0,0.0,
acct_04172,tenant_028,healthcare,4,8124.76,818,31.3,0,157,2025-12-07,0,0.0,
acct_04173,tenant_029,saas,7,7309.85,271,45.1,1,24,2025-12-16,0,0.0,
acct_04174,tenant_030,healthcare,13,16709.97,245,92.2,0,159,2025-12-20,1,15888.53,2026-03-21
acct_04175,tenant_031,finance,5,2270.08,692,9.9,3,38,2025-12-11,0,0.0,
acct_04176,tenant_032,saas,7,3412.42,115,51.5,2,188,2025-12-20,0,0.0,
acct_04177,tenant_033,saas,6,21319.79,813,61.0,0,189,2026-01-05,1,40813.19,2026-03-13
acct_04178,tenant_034,saas,10,4640.07,100,41.0,1,295,2025-12-23,0,0.0,
acct_04179,tenant_035,saas,9,4319.04,403,23.7,1,278,2025-12-23,0,0.0,
acct_04180,tenant_036,manufacturing,10,8440.69,129,66.9,0,312,2025-12-20,0,0.0,
acct_04181,tenant_000,retail,2,4518.19,891,32.4,1,299,2025-12-20,0,0.0,
acct_04182,tenant_001,manufacturing,5,1429.11,652,20.9,1,264,2026-01-04,0,0.0,
acct_04183,tenant_002,healthcare,12,12934.39,510,58.7,0,51,2025-12-30,1,9056.52,2026-02-28
acct_04184,tenant_003,saas,11,19363.76,937,64.5,1,199,2025-12-24,0,0.0,
acct_04185,tenant_004,healthcare,2,4980.89,245,36.9,1,170,2025-12-22,0,0.0,
acct_04186,tenant_005,saas,10,14207.46,1496,61.9,1,87,2025-12-11,0,0.0,
acct_04187,tenant_006,manufacturing,6,8275.41,583,31.8,0,338,2025-12-17,1,11639.77,2026-01-13
acct_04188,tenant_007,saas,5,17646.7,222,56.7,0,68,2025-12-28,0,0.0,
acct_04189,tenant_008,healthcare,5,6806.68,245,45.4,3,2,2025-12-20,0,0.0,
acct_04190,tenant_009,saas,14,39430.84,394,54.1,0,360,2025-12-09,0,0.0,
acct_04191,tenant_010,saas,3,5781.8,359,24.1,6,215,2025-12-10,0,0.0,
acct_04192,tenant_011,healthcare,3,7121.46,124,46.5,1,132,2025-12-14,0,0.0,
acct_04193,tenant_012,saas,3,3058.4,337,30.0,2,299,2025-12-07,0,0.0,
acct_04194,tenant_013,finance,3,5969.6,629,40.3,2,115,2025-12-26,0,0.0,
acct_04195,tenant_014,healthcare,6,2980.83,653,17.2,2,303,2025-12-20,0,0.0,
acct_04196,tenant_015,healthcare,3,8965.79,805,45.6,2,219,2025-12-15,0,0.0,
acct_04197,tenant_016,retail,7,2145.31,357,35.4,0,318,2025-12-12,0,0.0,
acct_04198,tenant_017,manufacturing,13,16166.04,236,88.6,0,3,2025-12-12,1,28359.82,2026-03-07
acct_04199,tenant_018,manufacturing,9,9522.05,362,72.6,0,1,2025-12-27,0,0.0,
acct_04200,tenant_019,finance,1,2879.74,357,0.0,6,164,2026-01-02,0,0.0,
acct_04201,tenant_020,healthcare,13,63031.22,1510,72.0,2,311,2025-12-30,0,0.0,
acct_04202,tenant_021,manufacturing,5,2015.49,159,21.1,0,234,2025-12-16,0,0.0,
acct_04203,tenant_022,finance,19,52949.62,554,85.6,1,281,2025-12-15,0,0.0,
acct_04204,tenant_023,finance,17,30646.63,420,73.8,1,173,2026-01-02,1,29374.89,2026-01-11
acct_04205,tenant_024,healthcare,2,3663.63,184,23.3,4,8,2025-12-22,0,0.0,
acct_04206,tenant_025,saas,5,8015.65,525,53.8,0,354,2026-01-02,1,10874.41,2026-01-12
acct_04207,tenant_026,manufacturing,9,22809.69,238,87.6,0,223,2025-12-15,1,13279.08,2026-03-22
acct_04208,tenant_027,saas,24,18674.07,380,91.6,2,172,2025-12-08,1,12034.1,2026-02-23
acct_04209,tenant_028,saas,7,4214.45,512,1.5,1,182,2025-12-30,0,0.0,
acct_04210,tenant_029,healthcare,13,21129.57,647,81.8,1,4,2025-12-15,1,18402.73,2026-02-08
acct_04211,tenant_030,manufacturing,12,9969.22,812,52.7,2,110,2026-01-05,0,0.0,
acct_04212,tenant_031,saas,5,8888.89,240,45.4,3,82,2026-01-03,1,6432.15,2026-02-15
acct_04213,tenant_032,healthcare,6,3799.13,636,38.1,1,112,2025-12-12,0,0.0,
acct_04214,tenant_033,finance,7,51977.72,900,69.7,0,140,2025-12-14,1,103519.43,2026-01-09
acct_04215,tenant_034,retail,7,5225.25,145,53.3,2,273,2025-12-30,0,0.0,
acct_04216,tenant_035,healthcare,25,19642.85,324,100.0,1,74,2025-12-14,1,28672.58,2026-03-23
acct_04217,tenant_036,healthcare,5,4207.8,152,28.3,0,75,2025-12-12,0,0.0,
acct_04218,tenant_000,healthcare,20,30004.81,407,80.5,1,274,2025-12-08,0,0.0,
acct_04219,tenant_001,healthcare,3,1952.9,155,31.4,2,176,2025-12-17,0,0.0,
acct_04220,tenant_002,saas,2,30825.9,2000,55.1,0,126,2025-12-31,0,0.0,
acct_04221,tenant_003,saas,2,7056.67,423,35.3,0,69,2026-01-04,1,4305.89,2026-03-26
acct_04222,tenant_004,retail,5,769.25,33,39.1,1,191,2026-01-02,0,0.0,
acct_04223,tenant_005,saas,16,8626.54,178,56.9,0,172,2025-12-10,1,6555.75,2026-02-18
acct_04224,tenant_006,finance,8,13756.85,445,55.3,4,304,2025-12-21,1,16665.99,2026-03-18
acct_04225,tenant_007,manufacturing,17,8769.3,198,97.2,1,342,2025-12-24,0,0.0,
acct_04226,tenant_008,saas,3,2341.97,194,0.0,1,131,2026-01-01,0,0.0,
acct_04227,tenant_009,finance,31,25840.81,82,100.0,1,346,2025-12-11,1,27318.09,2026-01-07
acct_04228,tenant_010,saas,31,13556.83,169,100.0,0,121,2025-12-10,1,9929.66,2026-02-01
acct_04229,tenant_011,retail,2,2529.43,305,0.0,0,114,2025-12-28,0,0.0,
acct_04230,tenant_012,finance,8,4658.16,327,42.8,1,21,2025-12-17,0,0.0,
acct_04231,tenant_013,finance,13,16552.69,104,88.3,2,178,2025-12-16,1,25314.01,2026-04-02
acct_04232,tenant_014,healthcare,9,9040.92,99,39.6,0,96,2025-12-27,0,0.0,
acct_04233,tenant_015,saas,20,68639.42,110,88.7,0,275,2025-12-18,1,48103.52,2026-03-11
acct_04234,tenant_016,manufacturing,8,3060.19,626,27.5,0,254,2025-12-22,0,0.0,
acct_04235,tenant_017,healthcare,8,3303.7,136,40.7,2,291,2025-12-27,0,0.0,
acct_04236,tenant_018,manufacturing,5,17888.93,1492,11.8,5,257,2025-12-10,0,0.0,
acct_04237,tenant_019,saas,3,1609.32,191,10.9,6,94,2025-12-23,0,0.0,
acct_04238,tenant_020,saas,4,5141.98,348,41.4,2,252,2025-12-12,0,0.0,
acct_04239,tenant_021,healthcare,7,13473.8,466,55.4,1,204,2025-12-14,1,24787.09,2026-01-18
acct_04240,tenant_022,retail,15,1504.7,117,43.9,1,268,2025-12-26,0,0.0,
acct_04241,tenant_023,retail,10,4616.98,309,63.1,4,125,2025-12-11,0,0.0,
acct_04242,tenant_024,healthcare,6,6063.27,412,60.1,1,100,2025-12-23,0,0.0,
acct_04243,tenant_025,healthcare,11,5828.38,409,37.3,1,116,2025-12-31,0,0.0,
acct_04244,tenant_026,healthcare,8,4930.76,557,44.0,1,298,2025-12-12,0,0.0,
acct_04245,tenant_027,saas,17,38002.96,782,86.4,0,246,2025-12-11,1,49526.2,2026-02-23
acct_04246,tenant_028,retail,5,907.91,168,10.5,3,301,2025-12-18,0,0.0,
acct_04247,tenant_029,retail,5,2313.82,188,37.0,2,38,2025-12-16,0,0.0,
acct_04248,tenant_030,manufacturing,15,8240.69,122,70.1,0,9,2025-12-20,1,7802.69,2026-02-16
acct_04249,tenant_031,manufacturing,4,865.77,45,32.6,4,198,2025-12-12,1,1102.63,2026-02-25
acct_04250,tenant_032,manufacturing,4,1217.44,109,30.6,2,112,2025-12-19,0,0.0,
acct_04251,tenant_033,retail,7,1187.28,122,34.2,0,52,2026-01-03,0,0.0,
acct_04252,tenant_034,saas,12,7560.75,393,43.4,4,21,2026-01-02,0,0.0,
acct_04253,tenant_035,finance,3,9177.5,529,39.3,3,81,2025-12-08,0,0.0,
acct_04254,tenant_036,manufacturing,11,6028.97,341,54.8,1,103,2025-12-31,0,0.0,
acct_04255,tenant_000,healthcare,5,3248.34,686,28.4,2,106,2025-12-10,0,0.0,
acct_04256,tenant_001,healthcare,6,4888.86,438,45.0,0,112,2026-01-05,0,0.0,
acct_04257,tenant_002,manufacturing,10,12922.89,692,82.3,0,109,2025-12-25,1,10001.51,2026-03-03
acct_04258,tenant_003,saas,8,9236.95,662,66.6,0,15,2026-01-04,1,11765.01,2026-02-08
acct_04259,tenant_004,manufacturing,6,3412.32,276,50.5,2,88,2026-01-02,1,6297.1,2026-02-08
acct_04260,tenant_005,healthcare,11,4836.98,620,48.2,1,164,2025-12-31,0,0.0,
acct_04261,tenant_006,healthcare,13,8007.7,84,74.3,1,244,2025-12-14,0,0.0,
acct_04262,tenant_007,manufacturing,3,713.38,141,0.0,1,287,2026-01-03,0,0.0,
acct_04263,tenant_008,finance,1,16669.56,397,37.7,2,184,2025-12-18,0,0.0,
acct_04264,tenant_009,finance,4,3836.75,463,18.4,1,299,2025-12-24,0,0.0,
acct_04265,tenant_010,manufacturing,8,4909.5,708,37.8,4,254,2025-12-17,0,0.0,
acct_04266,tenant_011,retail,5,3400.26,424,36.4,1,97,2025-12-16,0,0.0,
acct_04267,tenant_012,saas,14,21926.81,252,79.4,0,293,2025-12-17,1,26883.18,2026-01-31
acct_04268,tenant_013,retail,7,2133.24,254,24.9,1,188,2025-12-11,0,0.0,
acct_04269,tenant_014,saas,4,10391.89,570,53.5,1,254,2025-12-23,0,0.0,
acct_04270,tenant_015,healthcare,5,10919.62,658,73.1,0,343,2026-01-01,1,12017.24,2026-03-02
